year,Ft,Country,bin,count
2022,lpg,DE,1400,2313
2022,lpg,DE,1500,3
2022,lpg,DE,1600,16
2022,lpg,DE,1700,19
2022,lpg,DE,1900,2
2022,lpg,DE,2000,1
2022,lpg,DE,2100,4
2022,lpg,DE,2300,3
2022,lpg,DE,2500,11
2022,lpg,DE,2600,30
2022,lpg,DE,2700,4
2022,lpg,DE,2800,4
2022,lpg,DE,2900,1
2022,lpg,EE,1200,137
2022,lpg,EE,1300,55
2022,lpg,EE,1400,69
2022,lpg,ES,1200,8537
2022,lpg,ES,1300,4123
2022,lpg,ES,1400,1858
2022,lpg,ES,1500,7
2022,lpg,ES,1600,3
2022,lpg,ES,1700,1
2022,lpg,ES,2800,3
2022,lpg,FR,1200,25170
2022,lpg,FR,1300,12695
2022,lpg,FR,1400,9071
2022,lpg,FR,1500,1
2022,lpg,GR,1200,1612
2022,lpg,GR,1300,356
2022,lpg,GR,1400,1102
2022,lpg,HR,1100,3
2022,lpg,HR,1200,688
2022,lpg,HR,1300,515
2022,lpg,HR,1400,599
2022,lpg,HU,1200,240
2022,lpg,HU,1300,367
2022,lpg,HU,1400,165
2022,lpg,IE,1200,515
2022,lpg,IE,1300,5
2022,lpg,IE,1400,62
2022,lpg,IT,900,155
2022,lpg,IT,1000,4071
2022,lpg,IT,1100,20166
2022,lpg,IT,1200,34986
2022,lpg,IT,1300,14166
2022,lpg,IT,1400,36317
2022,lpg,IT,1500,5122
2022,lpg,IT,1600,1301
2022,lpg,LT,1200,173
2022,lpg,LT,1300,105
2022,lpg,LT,1400,90
2022,lpg,LU,1200,17
2022,lpg,LU,1300,5
2022,lpg,LU,1400,3
2022,lpg,LV,1200,161
2022,lpg,LV,1300,101
2022,lpg,LV,1400,52
2022,lpg,MT,1200,2
2022,lpg,NL,1100,1
2022,lpg,NL,1200,916
2022,lpg,NL,1300,759
2022,lpg,NL,1400,585
2022,lpg,NL,1500,3
2022,lpg,NL,1600,2
2022,lpg,PL,1000,4
2022,lpg,PL,1100,123
2022,lpg,PL,1200,4828
2022,lpg,PL,1300,2298
2022,lpg,PL,1400,5023
2022,lpg,PL,1500,99
2022,lpg,PL,1600,19
2022,lpg,PT,1100,21
2022,lpg,PT,1200,2615
2022,lpg,PT,1300,769
2022,lpg,PT,1400,2023
2022,lpg,RO,1200,10499
2022,lpg,RO,1300,1541
2022,lpg,RO,1400,1524
2022,lpg,SI,1100,13
2022,lpg,SI,1200,334
2022,lpg,SI,1300,185
2022,lpg,SI,1400,157
2022,lpg,SK,1100,8
2022,lpg,SK,1200,556
2022,lpg,SK,1300,369
2022,lpg,SK,1400,496
2022,lpg,SK,1500,1
2022,lpg,SK,1600,2
2022,ng,AT,1100,5
2022,ng,AT,1200,8
2022,ng,AT,1300,33
2022,ng,AT,1400,8
2022,ng,AT,1500,4
2022,ng,AT,1600,1
2022,ng,BE,1100,2
2022,ng,BE,1200,1
2022,ng,BE,1300,197
2022,ng,BE,1400,146
2022,ng,BE,1500,28
2022,ng,BE,1600,14
2022,ng,BE,1700,37
2022,ng,BG,1100,7
2022,ng,BG,1300,18
2022,ng,BG,1400,42
2022,ng,BG,1500,13
2022,ng,CZ,1100,149
2022,ng,CZ,1200,1
2022,ng,CZ,1300,129
2022,ng,CZ,1400,387
2022,ng,CZ,1500,131
2022,ng,CZ,1600,9
2022,ng,CZ,1800,2
2022,ng,DE,1100,142
2022,ng,DE,1200,16
2022,ng,DE,1300,818
2022,ng,DE,1400,536
2022,ng,DE,1500,239
2022,ng,DE,1600,23
2022,ng,DE,1700,55
2022,ng,DE,1800,10
2022,ng,DE,1900,3
2022,ng,EE,1300,32
2022,ng,EE,1400,142
2022,ng,EE,1500,111
2022,ng,ES,1300,277
2022,ng,ES,1400,97
2022,ng,ES,1500,30
2022,ng,FI,1200,4
2022,ng,FI,1300,96
2022,ng,FI,1400,266
2022,ng,FI,1500,216
2022,ng,FI,1700,13
2022,ng,FR,1100,23
2022,ng,FR,1300,52
2022,ng,FR,1400,36
2022,ng,FR,1500,20
2022,ng,FR,1600,1
2022,ng,GR,1100,16
2022,ng,GR,1200,30
2022,ng,GR,1300,490
2022,ng,GR,1400,142
2022,ng,GR,1500,1
2022,ng,HU,1300,1
2022,ng,HU,1400,2
2022,ng,HU,1500,1
2022,ng,IT,900,1
2022,ng,IT,1100,1036
2022,ng,IT,1200,683
2022,ng,IT,1300,5336
2022,ng,IT,1400,3135
2022,ng,IT,1500,418
2022,ng,IT,1600,34
2022,ng,IT,1700,80
2022,ng,LU,1300,1
2022,ng,LV,1300,10
2022,ng,LV,1400,12
2022,ng,LV,1500,2
2022,ng,NL,1400,16
2022,ng,PT,1300,4
2022,ng,PT,1400,4
2022,ng,PT,1500,1
2022,ng,SE,1300,177
2022,ng,SE,1400,1205
2022,ng,SE,1500,446
2022,ng,SE,1600,3
2022,ng,SE,1700,29
2022,ng,SE,1800,11
2022,ng,SI,1300,4
2022,ng,SI,1400,2
2022,ng,SK,1100,67
2022,ng,SK,1300,15
2022,ng,SK,1400,190
2022,ng,SK,1500,18
2022,ng,SK,1600,1
2022,petrol,AT,600,1
2022,petrol,AT,700,4
2022,petrol,AT,900,485
2022,petrol,AT,1000,5065
2022,petrol,AT,1100,14256
2022,petrol,AT,1200,20899
2022,petrol,AT,1300,23070
2022,petrol,AT,1400,16140
2022,petrol,AT,1500,10430
2022,petrol,AT,1600,6745
2022,petrol,AT,1700,3362
2022,petrol,AT,1800,3029
2022,petrol,AT,1900,975
2022,petrol,AT,2000,912
2022,petrol,AT,2100,256
2022,petrol,AT,2200,359
2022,petrol,AT,2300,221
2022,petrol,AT,2400,175
2022,petrol,AT,2500,57
2022,petrol,AT,2600,125
2022,petrol,AT,2700,24
2022,petrol,AT,2800,12
2022,petrol,AT,2900,4
2022,petrol,BE,600,4
2022,petrol,BE,700,5
2022,petrol,BE,900,1359
2022,petrol,BE,1000,6017
2022,petrol,BE,1100,20456
2022,petrol,BE,1200,38609
2022,petrol,BE,1300,42352
2022,petrol,BE,1400,38407
2022,petrol,BE,1500,25517
2022,petrol,BE,1600,21120
2022,petrol,BE,1700,6122
2022,petrol,BE,1800,2383
2022,petrol,BE,1900,2367
2022,petrol,BE,2000,776
2022,petrol,BE,2100,379
2022,petrol,BE,2200,300
2022,petrol,BE,2300,166
2022,petrol,BE,2400,167
2022,petrol,BE,2500,86
2022,petrol,BE,2600,117
2022,petrol,BE,2700,36
2022,petrol,BE,2800,18
2022,petrol,BE,NA,1
2022,petrol,BG,900,49
2022,petrol,BG,1000,769
2022,petrol,BG,1100,1880
2022,petrol,BG,1200,2444
2022,petrol,BG,1300,2808
2022,petrol,BG,1400,4468
2022,petrol,BG,1500,1880
2022,petrol,BG,1600,1684
2022,petrol,BG,1700,1117
2022,petrol,BG,1800,357
2022,petrol,BG,1900,213
2022,petrol,BG,2000,137
2022,petrol,BG,2100,258
2022,petrol,BG,2200,202
2022,petrol,BG,2300,248
2022,petrol,BG,2400,83
2022,petrol,BG,2500,59
2022,petrol,BG,2600,54
2022,petrol,BG,2700,18
2022,petrol,BG,2800,40
2022,petrol,BG,2900,7
2022,petrol,CY,900,9
2022,petrol,CY,1000,547
2022,petrol,CY,1100,466
2022,petrol,CY,1200,1568
2022,petrol,CY,1300,1587
2022,petrol,CY,1400,2025
2022,petrol,CY,1500,1208
2022,petrol,CY,1600,1405
2022,petrol,CY,1700,489
2022,petrol,CY,1800,110
2022,petrol,CY,1900,181
2022,petrol,CY,2000,103
2022,petrol,CY,2100,104
2022,petrol,CY,2200,68
2022,petrol,CY,2300,27
2022,petrol,CY,2400,15
2022,petrol,CY,2500,10
2022,petrol,CY,2600,15
2022,petrol,CY,2700,1
2022,petrol,CY,2800,6
2022,petrol,CZ,700,1
2022,petrol,CZ,900,202
2022,petrol,CZ,1000,2049
2022,petrol,CZ,1100,13855
2022,petrol,CZ,1200,18644
2022,petrol,CZ,1300,30771
2022,petrol,CZ,1400,23905
2022,petrol,CZ,1500,13547
2022,petrol,CZ,1600,10343
2022,petrol,CZ,1700,5814
2022,petrol,CZ,1800,2873
2022,petrol,CZ,1900,1279
2022,petrol,CZ,2000,809
2022,petrol,CZ,2100,825
2022,petrol,CZ,2200,668
2022,petrol,CZ,2300,446
2022,petrol,CZ,2400,218
2022,petrol,CZ,2500,243
2022,petrol,CZ,2600,293
2022,petrol,CZ,2700,45
2022,petrol,CZ,2800,45
2022,petrol,CZ,2900,4
2022,petrol,CZ,NA,1
2022,petrol,DE,600,1
2022,petrol,DE,700,24
2022,petrol,DE,900,10004
2022,petrol,DE,1000,59751
2022,petrol,DE,1100,79665
2022,petrol,DE,1200,159528
2022,petrol,DE,1300,214018
2022,petrol,DE,1400,214948
2022,petrol,DE,1500,129143
2022,petrol,DE,1600,132599
2022,petrol,DE,1700,52299
2022,petrol,DE,1800,45230
2022,petrol,DE,1900,25200
2022,petrol,DE,2000,18130
2022,petrol,DE,2100,8028
2022,petrol,DE,2200,7033
2022,petrol,DE,2300,4934
2022,petrol,DE,2400,3696
2022,petrol,DE,2500,1472
2022,petrol,DE,2600,3292
2022,petrol,DE,2700,637
2022,petrol,DE,2800,572
2022,petrol,DE,2900,142
2022,petrol,DE,3000,5
2022,petrol,DE,3100,2
2022,petrol,DE,4000,6
2022,petrol,DE,4100,14
2022,petrol,DE,4300,7
2022,petrol,DE,NA,1
2022,petrol,DK,900,834
2022,petrol,DK,1000,8506
2022,petrol,DK,1100,8646
2022,petrol,DK,1200,14321
2022,petrol,DK,1300,16050
2022,petrol,DK,1400,10570
2022,petrol,DK,1500,6332
2022,petrol,DK,1600,5410
2022,petrol,DK,1700,1901
2022,petrol,DK,1800,2024
2022,petrol,DK,1900,537
2022,petrol,DK,2000,173
2022,petrol,DK,2100,15
2022,petrol,DK,2200,17
2022,petrol,DK,2300,2
2022,petrol,DK,2400,6
2022,petrol,EE,1000,72
2022,petrol,EE,1100,281
2022,petrol,EE,1200,1395
2022,petrol,EE,1300,1924
2022,petrol,EE,1400,3597
2022,petrol,EE,1500,1870
2022,petrol,EE,1600,2326
2022,petrol,EE,1700,1950
2022,petrol,EE,1800,334
2022,petrol,EE,1900,263
2022,petrol,EE,2000,53
2022,petrol,EE,2100,255
2022,petrol,EE,2200,144
2022,petrol,EE,2300,71
2022,petrol,EE,2400,44
2022,petrol,EE,2500,24
2022,petrol,EE,2600,22
2022,petrol,EE,2700,7
2022,petrol,EE,2800,6
2022,petrol,ES,700,2
2022,petrol,ES,800,2
2022,petrol,ES,900,644
2022,petrol,ES,1000,13012
2022,petrol,ES,1100,56211
2022,petrol,ES,1200,118547
2022,petrol,ES,1300,129514
2022,petrol,ES,1400,94482
2022,petrol,ES,1500,74179
2022,petrol,ES,1600,39841
2022,petrol,ES,1700,14829
2022,petrol,ES,1800,4434
2022,petrol,ES,1900,3959
2022,petrol,ES,2000,947
2022,petrol,ES,2100,736
2022,petrol,ES,2200,690
2022,petrol,ES,2300,419
2022,petrol,ES,2400,170
2022,petrol,ES,2500,68
2022,petrol,ES,2600,121
2022,petrol,ES,2700,32
2022,petrol,ES,2800,12
2022,petrol,ES,2900,4
2022,petrol,ES,3000,1
2022,petrol,ES,3100,1
2022,petrol,ES,3200,1
2022,petrol,ES,4200,1
2022,petrol,ES,NA,25
2022,petrol,FI,900,10
2022,petrol,FI,1000,883
2022,petrol,FI,1100,2452
2022,petrol,FI,1200,8477
2022,petrol,FI,1300,6116
2022,petrol,FI,1400,13738
2022,petrol,FI,1500,4685
2022,petrol,FI,1600,2658
2022,petrol,FI,1700,3454
2022,petrol,FI,1800,578
2022,petrol,FI,1900,200
2022,petrol,FI,2000,17
2022,petrol,FI,2100,6
2022,petrol,FI,2200,8
2022,petrol,FI,2300,4
2022,petrol,FI,2400,3
2022,petrol,FR,600,20
2022,petrol,FR,700,135
2022,petrol,FR,900,6470
2022,petrol,FR,1000,42537
2022,petrol,FR,1100,123926
2022,petrol,FR,1200,236470
2022,petrol,FR,1300,202810
2022,petrol,FR,1400,149608
2022,petrol,FR,1500,85527
2022,petrol,FR,1600,45741
2022,petrol,FR,1700,14895
2022,petrol,FR,1800,2569
2022,petrol,FR,1900,2236
2022,petrol,FR,2000,781
2022,petrol,FR,2100,466
2022,petrol,FR,2200,311
2022,petrol,FR,2300,163
2022,petrol,FR,2400,123
2022,petrol,FR,2500,68
2022,petrol,FR,2600,213
2022,petrol,FR,2700,35
2022,petrol,FR,2800,9
2022,petrol,FR,2900,5
2022,petrol,GR,900,979
2022,petrol,GR,1000,7503
2022,petrol,GR,1100,12114
2022,petrol,GR,1200,15837
2022,petrol,GR,1300,14273
2022,petrol,GR,1400,11233
2022,petrol,GR,1500,7549
2022,petrol,GR,1600,4450
2022,petrol,GR,1700,535
2022,petrol,GR,1800,209
2022,petrol,GR,1900,133
2022,petrol,GR,2000,61
2022,petrol,GR,2100,13
2022,petrol,GR,2200,51
2022,petrol,GR,2300,14
2022,petrol,GR,2400,21
2022,petrol,GR,2500,19
2022,petrol,GR,2600,4
2022,petrol,GR,2700,2
2022,petrol,GR,2800,2
2022,petrol,HR,900,113
2022,petrol,HR,1000,666
2022,petrol,HR,1100,3464
2022,petrol,HR,1200,5987
2022,petrol,HR,1300,8293
2022,petrol,HR,1400,4158
2022,petrol,HR,1500,2957
2022,petrol,HR,1600,1410
2022,petrol,HR,1700,493
2022,petrol,HR,1800,111
2022,petrol,HR,1900,267
2022,petrol,HR,2000,60
2022,petrol,HR,2100,62
2022,petrol,HR,2200,47
2022,petrol,HR,2300,19
2022,petrol,HR,2400,8
2022,petrol,HR,2500,4
2022,petrol,HR,2600,3
2022,petrol,HR,2700,7
2022,petrol,HU,900,237
2022,petrol,HU,1000,2238
2022,petrol,HU,1100,5317
2022,petrol,HU,1200,9055
2022,petrol,HU,1300,21862
2022,petrol,HU,1400,18477
2022,petrol,HU,1500,8379
2022,petrol,HU,1600,5143
2022,petrol,HU,1700,4581
2022,petrol,HU,1800,1574
2022,petrol,HU,1900,1149
2022,petrol,HU,2000,604
2022,petrol,HU,2100,725
2022,petrol,HU,2200,565
2022,petrol,HU,2300,311
2022,petrol,HU,2400,166
2022,petrol,HU,2500,42
2022,petrol,HU,2600,183
2022,petrol,HU,2700,13
2022,petrol,HU,2800,34
2022,petrol,HU,2900,3
2022,petrol,IE,900,130
2022,petrol,IE,1000,2444
2022,petrol,IE,1100,4264
2022,petrol,IE,1200,11062
2022,petrol,IE,1300,12016
2022,petrol,IE,1400,10654
2022,petrol,IE,1500,5127
2022,petrol,IE,1600,2747
2022,petrol,IE,1700,2541
2022,petrol,IE,1800,197
2022,petrol,IE,1900,46
2022,petrol,IE,2000,53
2022,petrol,IE,2100,60
2022,petrol,IE,2200,22
2022,petrol,IE,2300,5
2022,petrol,IE,2400,8
2022,petrol,IE,2500,2
2022,petrol,IE,2700,1
2022,petrol,IE,NA,1
2022,petrol,IS,900,2
2022,petrol,IS,1000,496
2022,petrol,IS,1100,206
2022,petrol,IS,1200,715
2022,petrol,IS,1300,662
2022,petrol,IS,1400,645
2022,petrol,IS,1500,374
2022,petrol,IS,1600,669
2022,petrol,IS,1700,609
2022,petrol,IS,1800,1
2022,petrol,IS,1900,5
2022,petrol,IS,2000,4
2022,petrol,IS,2100,97
2022,petrol,IS,2200,26
2022,petrol,IS,2400,3
2022,petrol,IS,2600,2
2022,petrol,IS,2700,3
2022,petrol,IT,600,1
2022,petrol,IT,700,13
2022,petrol,IT,900,4644
2022,petrol,IT,1000,79520
2022,petrol,IT,1100,189465
2022,petrol,IT,1200,119880
2022,petrol,IT,1300,147697
2022,petrol,IT,1400,89190
2022,petrol,IT,1500,53501
2022,petrol,IT,1600,35584
2022,petrol,IT,1700,17785
2022,petrol,IT,1800,3865
2022,petrol,IT,1900,6403
2022,petrol,IT,2000,3008
2022,petrol,IT,2100,1021
2022,petrol,IT,2200,1719
2022,petrol,IT,2300,648
2022,petrol,IT,2400,334
2022,petrol,IT,2500,115
2022,petrol,IT,2600,277
2022,petrol,IT,2700,61
2022,petrol,IT,2800,13
2022,petrol,IT,2900,4
2022,petrol,LT,1000,138
2022,petrol,LT,1100,362
2022,petrol,LT,1200,1833
2022,petrol,LT,1300,3598
2022,petrol,LT,1400,4537
2022,petrol,LT,1500,2394
2022,petrol,LT,1600,2821
2022,petrol,LT,1700,1868
2022,petrol,LT,1800,364
2022,petrol,LT,1900,447
2022,petrol,LT,2000,89
2022,petrol,LT,2100,317
2022,petrol,LT,2200,361
2022,petrol,LT,2300,67
2022,petrol,LT,2400,51
2022,petrol,LT,2500,41
2022,petrol,LT,2600,47
2022,petrol,LT,2700,5
2022,petrol,LT,2800,16
2022,petrol,LU,900,59
2022,petrol,LU,1000,557
2022,petrol,LU,1100,936
2022,petrol,LU,1200,3040
2022,petrol,LU,1300,3058
2022,petrol,LU,1400,2987
2022,petrol,LU,1500,2165
2022,petrol,LU,1600,2031
2022,petrol,LU,1700,869
2022,petrol,LU,1800,841
2022,petrol,LU,1900,606
2022,petrol,LU,2000,437
2022,petrol,LU,2100,216
2022,petrol,LU,2200,109
2022,petrol,LU,2300,166
2022,petrol,LU,2400,79
2022,petrol,LU,2500,39
2022,petrol,LU,2600,101
2022,petrol,LU,2700,28
2022,petrol,LU,2800,5
2022,petrol,LV,1000,62
2022,petrol,LV,1100,303
2022,petrol,LV,1200,1070
2022,petrol,LV,1300,2557
2022,petrol,LV,1400,2496
2022,petrol,LV,1500,1304
2022,petrol,LV,1600,1504
2022,petrol,LV,1700,1176
2022,petrol,LV,1800,238
2022,petrol,LV,1900,245
2022,petrol,LV,2000,62
2022,petrol,LV,2100,188
2022,petrol,LV,2200,234
2022,petrol,LV,2300,20
2022,petrol,LV,2400,23
2022,petrol,LV,2500,14
2022,petrol,LV,2600,19
2022,petrol,MT,900,315
2022,petrol,MT,1000,564
2022,petrol,MT,1100,513
2022,petrol,MT,1200,1036
2022,petrol,MT,1300,685
2022,petrol,MT,1400,341
2022,petrol,MT,1500,153
2022,petrol,MT,1600,66
2022,petrol,MT,1700,22
2022,petrol,MT,1800,10
2022,petrol,MT,1900,10
2022,petrol,MT,2000,3
2022,petrol,MT,2100,2
2022,petrol,MT,2200,1
2022,petrol,MT,2300,2
2022,petrol,MT,2400,1
2022,petrol,MT,2600,1
2022,petrol,MT,NA,1
2022,petrol,NL,600,1
2022,petrol,NL,700,1
2022,petrol,NL,900,2760
2022,petrol,NL,1000,20702
2022,petrol,NL,1100,16143
2022,petrol,NL,1200,39501
2022,petrol,NL,1300,34375
2022,petrol,NL,1400,34503
2022,petrol,NL,1500,20491
2022,petrol,NL,1600,16402
2022,petrol,NL,1700,5615
2022,petrol,NL,1800,1534
2022,petrol,NL,1900,1329
2022,petrol,NL,2000,323
2022,petrol,NL,2100,188
2022,petrol,NL,2200,162
2022,petrol,NL,2300,132
2022,petrol,NL,2400,155
2022,petrol,NL,2500,113
2022,petrol,NL,2600,61
2022,petrol,NL,2700,21
2022,petrol,NL,2800,19
2022,petrol,NL,2900,1
2022,petrol,NL,NA,2
2022,petrol,NO,900,4
2022,petrol,NO,1000,567
2022,petrol,NO,1100,49
2022,petrol,NO,1200,3620
2022,petrol,NO,1300,2916
2022,petrol,NO,1400,3322
2022,petrol,NO,1500,1677
2022,petrol,NO,1600,520
2022,petrol,NO,1700,1313
2022,petrol,NO,1800,171
2022,petrol,NO,1900,99
2022,petrol,NO,2000,36
2022,petrol,NO,2100,25
2022,petrol,NO,2200,43
2022,petrol,NO,2300,32
2022,petrol,NO,2400,32
2022,petrol,NO,2500,5
2022,petrol,NO,2600,25
2022,petrol,NO,2700,10
2022,petrol,NO,2800,2
2022,petrol,NO,2900,2
2022,petrol,NO,3300,6
2022,petrol,PL,700,2
2022,petrol,PL,900,972
2022,petrol,PL,1000,8753
2022,petrol,PL,1100,22025
2022,petrol,PL,1200,36879
2022,petrol,PL,1300,52408
2022,petrol,PL,1400,68891
2022,petrol,PL,1500,39905
2022,petrol,PL,1600,35406
2022,petrol,PL,1700,23361
2022,petrol,PL,1800,8070
2022,petrol,PL,1900,9208
2022,petrol,PL,2000,3310
2022,petrol,PL,2100,3062
2022,petrol,PL,2200,2685
2022,petrol,PL,2300,1228
2022,petrol,PL,2400,656
2022,petrol,PL,2500,158
2022,petrol,PL,2600,454
2022,petrol,PL,2700,49
2022,petrol,PL,2800,68
2022,petrol,PL,2900,14
2022,petrol,PT,700,1
2022,petrol,PT,900,215
2022,petrol,PT,1000,5104
2022,petrol,PT,1100,14402
2022,petrol,PT,1200,21729
2022,petrol,PT,1300,24285
2022,petrol,PT,1400,9785
2022,petrol,PT,1500,5124
2022,petrol,PT,1600,2599
2022,petrol,PT,1700,594
2022,petrol,PT,1800,398
2022,petrol,PT,1900,231
2022,petrol,PT,2000,243
2022,petrol,PT,2100,55
2022,petrol,PT,2200,44
2022,petrol,PT,2300,72
2022,petrol,PT,2400,26
2022,petrol,PT,2500,17
2022,petrol,PT,2600,25
2022,petrol,PT,2700,8
2022,petrol,PT,2800,6
2022,petrol,RO,900,465
2022,petrol,RO,1000,1041
2022,petrol,RO,1100,7069
2022,petrol,RO,1200,15904
2022,petrol,RO,1300,18152
2022,petrol,RO,1400,17385
2022,petrol,RO,1500,8613
2022,petrol,RO,1600,4345
2022,petrol,RO,1700,4458
2022,petrol,RO,1800,1012
2022,petrol,RO,1900,522
2022,petrol,RO,2000,333
2022,petrol,RO,2100,512
2022,petrol,RO,2200,556
2022,petrol,RO,2300,274
2022,petrol,RO,2400,202
2022,petrol,RO,2500,74
2022,petrol,RO,2600,157
2022,petrol,RO,2700,9
2022,petrol,RO,2800,63
2022,petrol,RO,2900,2
2022,petrol,SE,600,9
2022,petrol,SE,700,4
2022,petrol,SE,800,5
2022,petrol,SE,900,5
2022,petrol,SE,1000,2844
2022,petrol,SE,1100,2718
2022,petrol,SE,1200,11868
2022,petrol,SE,1300,13925
2022,petrol,SE,1400,18491
2022,petrol,SE,1500,10735
2022,petrol,SE,1600,8400
2022,petrol,SE,1700,10913
2022,petrol,SE,1800,2655
2022,petrol,SE,1900,2253
2022,petrol,SE,2000,1256
2022,petrol,SE,2100,424
2022,petrol,SE,2200,343
2022,petrol,SE,2300,282
2022,petrol,SE,2400,121
2022,petrol,SE,2500,55
2022,petrol,SE,2600,212
2022,petrol,SE,2700,35
2022,petrol,SE,2800,44
2022,petrol,SE,2900,16
2022,petrol,SE,3300,6
2022,petrol,SI,900,64
2022,petrol,SI,1000,907
2022,petrol,SI,1100,3691
2022,petrol,SI,1200,6196
2022,petrol,SI,1300,8539
2022,petrol,SI,1400,5606
2022,petrol,SI,1500,4340
2022,petrol,SI,1600,1801
2022,petrol,SI,1700,769
2022,petrol,SI,1800,196
2022,petrol,SI,1900,259
2022,petrol,SI,2000,87
2022,petrol,SI,2100,163
2022,petrol,SI,2200,68
2022,petrol,SI,2300,41
2022,petrol,SI,2400,8
2022,petrol,SI,2500,2
2022,petrol,SI,2600,7
2022,petrol,SI,2700,2
2022,petrol,SK,900,104
2022,petrol,SK,1000,1040
2022,petrol,SK,1100,4427
2022,petrol,SK,1200,9207
2022,petrol,SK,1300,14004
2022,petrol,SK,1400,11024
2022,petrol,SK,1500,7903
2022,petrol,SK,1600,4118
2022,petrol,SK,1700,3329
2022,petrol,SK,1800,676
2022,petrol,SK,1900,702
2022,petrol,SK,2000,327
2022,petrol,SK,2100,480
2022,petrol,SK,2200,260
2022,petrol,SK,2300,209
2022,petrol,SK,2400,144
2022,petrol,SK,2500,87
2022,petrol,SK,2600,165
2022,petrol,SK,2700,12
2022,petrol,SK,2800,27
2022,petrol,SK,2900,4
2022,petrol/electric,AT,1600,308
2022,petrol/electric,AT,1700,828
2022,petrol/electric,AT,1800,2909
2022,petrol/electric,AT,1900,1912
2022,petrol/electric,AT,2000,1924
2022,petrol/electric,AT,2100,1297
2022,petrol/electric,AT,2200,1150
2022,petrol/electric,AT,2300,375
2022,petrol/electric,AT,2400,489
2022,petrol/electric,AT,2500,970
2022,petrol/electric,AT,2600,218
2022,petrol/electric,AT,2700,67
2022,petrol/electric,AT,2800,18
2022,petrol/electric,BE,1600,3065
2022,petrol/electric,BE,1700,5460
2022,petrol/electric,BE,1800,19585
2022,petrol/electric,BE,1900,7285
2022,petrol/electric,BE,2000,3960
2022,petrol/electric,BE,2100,5671
2022,petrol/electric,BE,2200,3612
2022,petrol/electric,BE,2300,1636
2022,petrol/electric,BE,2400,595
2022,petrol/electric,BE,2500,3829
2022,petrol/electric,BE,2600,597
2022,petrol/electric,BE,2700,156
2022,petrol/electric,BE,2800,47
2022,petrol/electric,BG,1600,38
2022,petrol/electric,BG,1700,46
2022,petrol/electric,BG,1800,153
2022,petrol/electric,BG,1900,199
2022,petrol/electric,BG,2000,112
2022,petrol/electric,BG,2100,63
2022,petrol/electric,BG,2200,61
2022,petrol/electric,BG,2300,38
2022,petrol/electric,BG,2400,28
2022,petrol/electric,BG,2500,62
2022,petrol/electric,BG,2600,18
2022,petrol/electric,BG,2700,1
2022,petrol/electric,BG,2800,1
2022,petrol/electric,CY,1600,5
2022,petrol/electric,CY,1700,3
2022,petrol/electric,CY,1800,65
2022,petrol/electric,CY,1900,13
2022,petrol/electric,CY,2000,28
2022,petrol/electric,CY,2100,25
2022,petrol/electric,CY,2200,5
2022,petrol/electric,CY,2300,8
2022,petrol/electric,CY,2400,22
2022,petrol/electric,CY,2500,5
2022,petrol/electric,CY,2600,1
2022,petrol/electric,CY,2700,1
2022,petrol/electric,CZ,1600,360
2022,petrol/electric,CZ,1700,354
2022,petrol/electric,CZ,1800,798
2022,petrol/electric,CZ,1900,402
2022,petrol/electric,CZ,2000,404
2022,petrol/electric,CZ,2100,345
2022,petrol/electric,CZ,2200,173
2022,petrol/electric,CZ,2300,133
2022,petrol/electric,CZ,2400,83
2022,petrol/electric,CZ,2500,225
2022,petrol/electric,CZ,2600,26
2022,petrol/electric,CZ,2700,8
2022,petrol/electric,CZ,2800,2
2022,petrol/electric,DE,1400,1
2022,petrol/electric,DE,1500,3
2022,petrol/electric,DE,1600,37753
2022,petrol/electric,DE,1700,55349
2022,petrol/electric,DE,1800,100555
2022,petrol/electric,DE,1900,39574
2022,petrol/electric,DE,2000,43572
2022,petrol/electric,DE,2100,27063
2022,petrol/electric,DE,2200,15713
2022,petrol/electric,DE,2300,6120
2022,petrol/electric,DE,2400,5895
2022,petrol/electric,DE,2500,9459
2022,petrol/electric,DE,2600,2660
2022,petrol/electric,DE,2700,534
2022,petrol/electric,DE,2800,212
2022,petrol/electric,DK,1600,2913
2022,petrol/electric,DK,1700,872
2022,petrol/electric,DK,1800,9917
2022,petrol/electric,DK,1900,2960
2022,petrol/electric,DK,2000,3124
2022,petrol/electric,DK,2100,2500
2022,petrol/electric,DK,2200,235
2022,petrol/electric,DK,2300,689
2022,petrol/electric,DK,2400,77
2022,petrol/electric,DK,2500,7
2022,petrol/electric,DK,2600,15
2022,petrol/electric,EE,1600,15
2022,petrol/electric,EE,1700,20
2022,petrol/electric,EE,1800,77
2022,petrol/electric,EE,1900,34
2022,petrol/electric,EE,2000,57
2022,petrol/electric,EE,2100,24
2022,petrol/electric,EE,2200,20
2022,petrol/electric,EE,2300,56
2022,petrol/electric,EE,2400,31
2022,petrol/electric,EE,2500,17
2022,petrol/electric,EE,2600,7
2022,petrol/electric,EE,2700,3
2022,petrol/electric,ES,1600,4774
2022,petrol/electric,ES,1700,5367
2022,petrol/electric,ES,1800,16469
2022,petrol/electric,ES,1900,5531
2022,petrol/electric,ES,2000,5750
2022,petrol/electric,ES,2100,2270
2022,petrol/electric,ES,2200,2385
2022,petrol/electric,ES,2300,910
2022,petrol/electric,ES,2400,1034
2022,petrol/electric,ES,2500,954
